Name der Klinik,Textuelle Bewertung,Sternebewertung,Datum der Bewertung,Likes,sentiment,sentimentBewertung
Helios Klinikum Hildesheim,"Geldmacherei am Parkplatz, lange Wartezeiten und unkompetentes Personal.",1,vor 3 Monaten,7,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Helios Klinikum Hildesheim,"Neues Parkhaus bringt nichts, ja es gibt jetzt eindeutig mehr Parkplätze. Jedoch immer noch keine Kameras! Ist schon mein zweites Auto innerhalb eines Jahres dass bei euch jedes mal gegengefahren wird. Anzeige gegen unbekannt und meine eigene Versicherung darf zahlen und ich werde höher gestuft danke!**Ich bin nicht der einzige der nach jedem Besuch Dellen am auto hat oder Kratzer. Es ist ein bekanntes Problem und ihr tut in der Hinsicht nichts!****Mit unfreundlichen Grüßen",1,vor 7 Monaten,4,"Sentiment(polarity=-0.14285714285714285, subjectivity=0.14285714285714285)",Negativ
Helios Klinikum Hildesheim,"Als Notfall zu Entbindung rein, sofort wurde reagiert, es wurde sich sofort gekümmert und sehr kompetent reagiert. Top Personal im Kreißsaal! Auf Station sind alle super freundlich, hilfsbereit und zuvorkommend. Das Mittagessen, trotz 3 Wahlmöglichkeiten war nichts für mich, aber das Buffet morgens und abends ist super, reichlich und Abwechslungsreich. Nach 7 Tagen Aufenthalt kann ich nichts Negatives sagen.",5,vor einem Jahr,5,"Sentiment(polarity=0.75, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,Ich habe vier Finger an der rechten Hand sehr stark mit der Kreissäge verletzt/ zersägt! Ich wurde Top versorgt und wurde kontinuierlich betreut und fühlte mich sehr gut aufgehoben. Die ärztliche Versorgung war Einwandfrei und stellte nach dem Vorfall ein echtes Wunder der Möglichkeiten dar. Nach vier Tagen konnte ich zur weiteren ambulanten Behandlung vorerst nach Hause entlassen werden. Ich war äußert zufrieden. Ich kann die Handchirurgie wirklich nur empfehlen.,5,vor einem Jahr,4,"Sentiment(polarity=0.525, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Wir waren mittlerweile 3x wegen unserer Tochter im Krankenhaus.**Das erste Mal war die Geburt, früh eingesetzte wehen welches letztendlich auch zu einer frühgeburt führte (6 Wochen zu früh). Auf der Station wurde meine Frau super behandelt, das Essen war aber wirklich schlecht... Ich esse so ziemlich alles und bin da wenig zimperlich, aber das Essen war wirklich unterdurchschnittlich.**Da unsere kleine eine frühgeburt war und startschwierigkeiten hatte, musste sie auf die frühchenintensiv und per Sauerstoff im Inkubator beatmet werden.**Die Schwestern waren alle nett und kompetent, das ranführen an unser Kind war super (Windeln wechseln, richtige tragen, etc)**Wirklich zu empfehlen.****Mit ca. 1.5 Jahren hatte unsere kleine ein Verdacht auf eine Chassaignac Lähmung... Wahrlich kein akuter Notfall (aber Behandlungsdürftig) und sowas scheinen viele Patienten zu vergessen... Man ist nicht immer ein lebensbedrohlicher Notfall!!**Wartezeit gute 4 Std., behandelt wurde gut.****Mit ca. 2,3, Jahren erneuter Verdacht einer Chassaignac lähmung, gleiche wie zuvor. Arm in schon haltung und man dürfte den Arm nicht anfassen. Wartezeit ca 30min, wieder gute und schnelle Behandlung und nochmal ca 20min auf Arzt rief warten.****Eine zu empfehlende Klinik.**Und wenn andere mal begreifen würden für was eine Notaufnahme ist und mit was man dort hingeht, würden fast alle 1 Stern bewertungen wegfallen",5,vor 7 Monaten,3,"Sentiment(polarity=0.09270833333333334, subjectivity=0.03125)",Positiv
Helios Klinikum Hildesheim,Ich weiß gar nicht wo ich mit Schlechtigkeit anfangen soll zuerst möchte ich etwas Gutes vielleicht mal sagen es ist gut dass es Kliniken gibt und wo man verpflegt und versorgt wird im Falle eines Notfalls oder sonstiges das ist leider aber auch schon das einzigste Kriterium dass ich als positiv empfinde.Ich weiß nicht ob man damit was erreichen kann wenn man schlechtes anprangert. Jedoch scheint es mir hier ein gleichgültiges Personal zu sein und nicht nur das auch sehr unfreundlich teilweise grüßen sie nicht und wälzen gerne arbeiten ab auf FSJ und Praktikanten... Eine völlig schlechte dermatologische Abteilung. Das kann ich beurteilen da ich jahrelang in anderen Kliniken ein und ausgegangen bin. Corticoid immer immer nur kortikoid und ganz ernsthaft keine Ahnung von Krankheiten was die Dermatologie betrifft. Ärzte kennen sich besser mit Schnitten in Fingern aus als mit hauterkrankungen..... Für Dermatologie komplett nicht zu empfehlen. Hier werden mit Sicherheit keine Haut Profis alt..... Man sollte schon auch fachkliniken wie Bad Bentheim Norderney Borkum Bad salzschlirf zurückgreifen .... Leider sind aber hier dermaßen enttäuscht was das hautbild anbelangt keine Besserung nur Unterdrückung durch kortikoid. Das Essen ist geschmacklos und da wunder ich mich immer selber wie ein Koch sowas rausgeben kann.. ich bin der Meinung ich koche zu Hause besser. Und würde es glaube ich auch für hunderten von Leuten besser hinkriegen als dieser geschmacklose ich kann es gar nicht beim Wort nennen..... Kulinarische Wildsau...... Vom Ablauf derOrganisation innerhalb der Stationen würde ich den Zustand als chaotisch beschreiben.vom organisatorischen Ablauf vom hereinkommen bis ins Zimmer klappt es allerdings. Positiv zu erwähnen sind noch das freie WLAN jedoch das war's dann aber auch schon. Ich finde die Kosten oder die Preise das Kiosk völlig unangemessen und sowohl die Preise des Restaurants. Ich als Google Guide muss immer abwägen inwiefern ich jetzt einer Firma etwas mehr Leid an tue oder nicht es ist tatsächlich so wie ich schrieb und jetzt nicht subjektiv sondern sehr objektiv eigentlich eingeschätzt und auch er lebt. Ich kann und werde hier nicht verbesserungsvorschläge geben... Nur eins möchte ich sagen ein nettes Wort und ein nettes guten Morgen erleichtert den Menschen nicht nur mir sondern auch demjenigen der dort arbeitet etwas den Tag und es kostet nichts.... Deswegen würde ich das mal als verbesserungsvorschlag ansehen zumindest kostenlos mit freundlichen Grüßen ein ehemaliger Patient der dermatologischen Klinik....,1,vor 7 Monaten,3,,
Helios Klinikum Hildesheim,Sehr unfreundliche Mitarbeiter an der Anmeldung in der Notaufnahme.**Zu lange Wartezeiten.,2,vor 3 Monaten,4,"Sentiment(polarity=-0.5, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,"Gibt nicht viel auszusetzen.**Vor einem Jahr bin ich nach einem Unfall, aufgrund dem Rat meines Partners in die Notaufnahme ins Helios gefahren.**Ich wurde hier sehr schnell und problemlos behandelt, nach nicht mal 10 min wurde ich aufgerufen, nach röntgen und untersuchen wurde eine mehrfache offene Fraktur an der Kniescheibe festgestellt aufgrund eines Pferdetritts, als das klar war ging es ganz schnell und top organisiert. Ich bin noch von dem Untersuchungszimmer nach der Besprechung etc. in den OP geschoben worden und meine Kniescheibe wurde durch Drähte und Klammern gerettet.**Nach mittlerweile einem Jahr mit dem Metall im Knie musste dies heute wieder entfernt werden, dies wurde zum Glück ambulant durchgeführt und was soll ich sagen, wieder alles reibungslos verlaufen, gut organisiert und auch alle samt sehr lieb und geduldig.****Kleiner Kritikpunkt, welches vermutlich auf einige Krankenhäuser zutrifft.**Die Vorgespräch für die heutige OP war ein Spießrutenlauf, ich sollte an zwei Tagen erscheinen und wurde durchs halbe Krankenhaus geschickt, mal hier, mal dort, mal da lang. Das war etwas anstrengend.****Des weiteren war ich mit einer Freundin vor einiger Zeit in der Notaufnahme, wegen eines Unfalls, klar sie war KEIN akuter Notfall, dann muss man auch mit erheblichen Wartezeiten rechnen, aber das ist völlig ok, Helios achtet wirklich bewusst darauf, wer ein Notfall ist oder nicht.**Bisschen ärgerlich war nur, dass wir endlich im Zimmer waren, meine Freundin wurde geröngt und der Arzt wollte sich noch mal mit einem Kollegen abstimmen und wollte in ca. 20 min wieder kommen, den haben wir nach diesen Worte nicht mehr gesehen, wir haben über eine Stunde ohne Schmerzmittel für meine Freundin gewartet und dann habe ich etwas Druck gemacht, da wir einfach keine Info mehr erhalten haben. Ich habe gerade im Krankenhaus Verständnis, dass Notfälle schnell passieren können und natürlich vorgehen, aber da hätte ich mir einfach mehr Informationen gewünscht.****Alles in Allem aber ein gutes Krankenhaus und fachlich, was die OPs anbelangt, habe ich NICHTS auszusetzen auch die Sauberkeit und Ausstattung der Zimmer einfach nur top.**Riesen Dank an die Schwestern und die Anästhesisten, die es gerade an dem Unfalltag nicht leicht mit mir hatten, ihr seid klasse!",4,vor 8 Monaten,1,"Sentiment(polarity=0.2067857142857143, subjectivity=0.14285714285714285)",Positiv
Helios Klinikum Hildesheim,"Seit 2013 bin ich Patient in dieser Klinik und glaube nach leider vielen Aufenthalten ( allein 2019 , 3 mehrwöchige Aufenthalte) , diese Klinik zu bewerten können. Ich habe für das medizinische Fachwissen, den Ärzten  den Pflegepersonal und allen anderen Mitarbeitern nur Lob über. Natürlich sind wir alle Menschen und haben evtl. mal einen etwas schlechteren Tag, sogar die Patienten aber man kann alles mit einem offenen Wort ausräumen. Mein besonderer Dank geht an die Neurochirugie.um Dr. Günther, der Schmerzklinik sowie allen weiteren Stationen , die ich besuchen musste.",5,vor einem Jahr,4,"Sentiment(polarity=0.20999999999999996, subjectivity=0.1)",Positiv
Helios Klinikum Hildesheim,"Unser geliebter Vater, Schwiegervater und Opa verstarb nach 3 Jahren langer Krankheit in diesen Krankenhaus. Die Ärzte und Schwestern taten wirklich alles um in einen Erholsamen Aufenthalt zu bieten. Einen großen Dank an die Ärzte und Schwestern der Station A2 die sich so liebevoll bis zum Schluss um ihn gekümmert haben.",5,vor einem Jahr,3,"Sentiment(polarity=0.6, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Die Ärztin der Kinderstation hat uns kompetent beraten und unsere Tochter hervorragend behandelt.  Der Ärztin würde ich 10 Sterne geben und weiter empfehlen.**Die diensthabende Schwester der Kindernotaufnahme könnte allerdings den Eltern und Patienten freundlicher und gelassener begegnen.  In der Notaufnahme war übrigens nichts los. In den 30 Minuten die wir auf der Kinderstation verbracht haben, waren keine anderen Familien und Kinder dort.**Trotzdem würde ich die Station wegen der sehr guten Ärztin weiter empfehlen.",4,vor einem Jahr,10,"Sentiment(polarity=0.6166666666666667, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Man siezt in der Notaufnahme 3 Stunden, man sagt sogar am Empfang das man es nicht mehr schafft, und was man hören muss ist das ist kein Notfall. Dieses Krankenhaus würde ich keinen empfehlen.",1,vor einem Jahr,2,"Sentiment(polarity=-0.25, subjectivity=0.5)",Negativ
Helios Klinikum Hildesheim,"Mein Schwiegervater verstarb nach 1,5 Wochen Behandlung auf der Intensivstation. Ärzte und Pflegepersonal waren fachkundig tätig, nahmen sich viel Zeit und waren zu jedem Zeitpunkt ansprechbar und überaus hilfsbereit. Ein großes Lob an die Klinik und das ganze Team!",5,vor einem Jahr,2,"Sentiment(polarity=0.4583333333333333, subjectivity=0.08333333333333333)",Positiv
Helios Klinikum Hildesheim,"Kann nicht über die Krankenschwestern, Pfleger und Ärzte klagen. Fachlich kompetent. Allerdings ist die Patientenaufnahme noch etwas ausbaufähig. Ich hatte anfangs ein anderes Zimmer bekommen, als das ich ""gebucht"" hatte. Es dauerte 3 Tage bis es dann rund lief.",4,vor einem Jahr,3,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Helios Klinikum Hildesheim,"Ich möchte mich für die Freundlichkeit der Ärzte und Schwestern bedanken. Ich fühlte mich sehr gut aufgehoben,verstanden und behandelt. Die Ärzte waren schnell bemüht herauszufinden woher meine Beschwerden kommen. Die Schwestern waren ständig freundlich und erreichbar.**Dieses Krankenhaus kann ich absolut empfehlen. Alle Fachbereiche vor Ort und schnell erreichbar.**Vielen lieben Dank",5,vor 2 Jahren,10,"Sentiment(polarity=0.8928571428571429, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Gut erreichbar, ausreichend Parkplätze. Und wichtig: Nette Mitarbeiter.",5,vor einem Jahr,1,"Sentiment(polarity=0.925, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Die medizinische und die pflegerische Versorgung ist exzellent.**Meine negative Bewertung richtet sich gegen einen skandalösen Rückschritt in der Küche (die im Übrigen ganz passables Essen liefert).**Seit dem 2.9.19 werden die Brotscheiben, die man sich bei der Menüauswahl ausgesucht hat, eingeschweißt geliefert. Nicht aber, weil der Lieferant die Scheiben einzeln verpackt schickt (was an und für sich schon ein Grund für einen Lieferantenwechsel spräche) sondern in der hiesigen Küche wunschgemäß zusammengestellt und dann im Paket eingeschweißt werden (z. B. eine Scheibe Graubrot und eine Scheibe Vollkornbrot in einem Paket), was bis zum 1.9.19 noch lose auf dem Teller lag und von einem Deckel geschützt wurde.**In Zeiten, wo der Klimawandel nicht mehr nur ein Politikum ist, sondern alle Bevölkerungsschichten erreicht hat, wo mehrfach in der Woche über Mikroplastik in Lebensmitteln berichtet und diskutiert wird, fängt ein Krankenhaus mit mehreren hundert Betten an, die ökologische Katastrophe noch zu beflügeln. Das Plastik, das im Einzelhandel sinnvollerweise sukzessive eingespart wird, wird im Helios Klinikum munter wieder weiter verbreitet.**Bislang liegt mir noch keine Stellungnahme seitens des Klinikums vor, daher werde ich diesen Post über Updates pflegen.**Update 4.9.19**Nur ein paar Stunden später hat mich der Küchenchef aufgesucht.**Das aufschlußreiche Gespräch hat dafür gesorgt, daß ich meine Bewertung von 1 auf 4 Sterne korrigiert habe.**Die Küche des Klinikums beliefert auch das Krankenhaus in Salzgitter. Da das Brot auf dem Transport von Hildesheim nach Salzgitter austrocknet, wird es neuerdings eingeschweißt. Ein paar überengagierte Mitarbeiter haben diese Neuregelung für ALLE Essentablets angewandt, als der Küchenchef nicht zugegen war. Dieser Fehler sollte schon bei den heutigen Abendbrottablets beseitigt sein. War er dann auch.**Leider habe der Küchenchef keine anderen Optionen, das Brot für Salzgitter umweltschonend und hygienisch zugleich zu verpacken. Im Gespräch hat er mir deutlich gemacht, wie stark er sich im Sinne des Umweltschutzes einsetzt und welche Ideen schon teilweise umgesetzt sind und welche noch in Planung sind.**---**Nun sind hier viele Zeilen Text vergossen, die eigentlich hinfällig sind. Da das Thema aber eine solche Wichtigkeit hat und es in diesem Zusammenhang eine aktive Auseinandersetzung gegeben hat, lasse ich es so stehen.**Nachzuholen bleiben auch noch ein paar mehr Worte über den Teil des Klinikums, der nicht die Küche betrifft.**Die Pflegekräfte machen richtig gute Arbeit. Stets freundlich, allseits kompetent. Leider schwer unterbesetzt. Am Wochenende nachmittags zu zweit für 40 Patienten... Eine Nachtwache für dieselben Patienten. Das bedeutet Schwerstarbeit!**Die Ärzte sind sehr gut und neigen eher zu Vorsicht als zu Überhastung. Leider gibt es keine klaren festen Zuständigkeiten im Sinne eines Stationsarztes oder bei den Visiten. Oberärzte kümmern sich eher weniger. Sie schauen sich meist einmal das Ergebnis der OP an, wenn sie als Operateur beteiligt waren.**Ein besonderes Lob, geht an all die Damen und Herren, die die Patienten zu Untersuchungen und Operationen fahren und von dort wieder abholen. Sie haben alle immer ein paar freundliche Worte übrig und sorgen für eine angenehme Atmosphäre.**Als stationärer Patient sind die Wartezeiten bei Röntgen, CT und sonstigen diagnostischen Untersuchungen meist kurz bis sehr kurz.**Am Bett steht für alle Patienten ein kleiner Fernseher und ein Telefon zur Verfügung. Beides zur Gratisnutzung. Auch kostenfreies Wifi steht allen zur Verfügung.**Helios Klinikum, wenn es sein muß, gerne wieder.",4,vor einem Jahr,2,,
Helios Klinikum Hildesheim,"Vielen Dank für alles. Auch wenn wir eine sehr schwere Zeit hinter uns haben, hat das Personal uns viel Trost und Hilfe gespendet.",5,vor einem Jahr,2,"Sentiment(polarity=0.0, subjectivity=1.0)",Neutral
Helios Klinikum Hildesheim,War schon dreimal stationär dort U bin sehr zufrieden.Danke.,5,vor 7 Monaten,8,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
Helios Klinikum Hildesheim,"NICHT zu empfehlen, in der Notaufnahme muss mit langen Wartezeiten gerechnet werden,keine Rollstühle oder ähnliches waren zu bekommen. Desweiteren sind teilweise die Ärzte und Krankenschwestern in der Intensivstation sehr undfreundlich, sodass sehr kranke Menschen auch noch schlecht behandelt werden. Ein Unding.**Dialyse Station ist dagegen sehr freundlich.",2,vor einem Jahr,6,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Da uns von einem Arzt gesagt wurde, dass die Jugend von heute keine Notfälle mehr sind, ist unsere Meinung bezüglich des Klinikums sehr gefallen.",1,vor einem Jahr,1,"Sentiment(polarity=0.0, subjectivity=1.0)",Neutral
Helios Klinikum Hildesheim,"Moderne Klinik mit einem riesigen Parkplatz und vernünftige Parkplatzpreise . Jede Klinik hat Gerüchte, positive und negative Geschichten..... Unsere war durchweg positiv. Freundliches Personal, trotz Personalmangel . Kostenlose Getränke, auch für die Besucher. Internet und TV auf den Zimmern. Klasse ist das Café bzw. Restaurant für die Besucher oder auch für die Patienten die nicht das richtige auf ihren Tellern fanden. Sogar ein Frühstücksbuffet wurde angeboten. Ärzte sind freundlich und versuchten sich Zeit zu nehmen.",4,vor einem Jahr,3,"Sentiment(polarity=0.7125, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Die Ärzte sind nett.**Aber alle anderen waren so unfreundlich und erdreisten sich einfach zu entscheiden wer behandelt wird und wer nicht. Selbst die Putzfrau sieht uns bleibt stehen und geht weiter ohne jemanden Bescheid zusagen das wir in der**Notaufnahme warten.  wo niemand war auch keine Schwestern, als nach langem rufen jemand kam wurden wir schnell abgewimmelt  und sollten doch in ein anderes Krankenhaus fahren.",1,vor 2 Jahren,1,"Sentiment(polarity=0.6375, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Ich war im Dezember 4 Wochen hier (Station C2) und kann nur sagen, daß Alles hier gut ist: Von den Schwestern, über die Ärzte und Geräte und Ausstattung. Die Schwestern (und Pfleger natürlich) kümmern sich gut um einen und versuchen jeden Wunsch zu erfüllen (sogar Komfortbett bekommen). Die Ärzte sind kompetent und erfahren und haben sich in (meinem Fall) genügend Zeit genommen, um die Ursache der Krankheit zu klären/heilen; meine Nierenwerte waren nach dem Aufenthalt stark verbessert. WLAN und Kopfhörer für den Bildschirm waren kostenlos. Privatversicherte bekommen sogar IPADs zur Nutzung. Das Essen ist absolut  akzeptabel und Mittags abwechslungsreich. Ich war jetzt bereits 2mal hier und kann das Krankenhaus nur weiterempfehlen!",5,vor einem Jahr,4,"Sentiment(polarity=0.6178571428571429, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Bringe meinen Partner mit sehr starken Schmerzen in die NA. Der Hausarzt hat uns sogar als „Notfall“ geschickt mit allen Unterlagen und dann wurde lediglich der Monitor angeschlossen und Blut**abgenommen. Eine weitere Behandlung sowie irgendwelche Maßnahmen gegen die Schmerzen gab es nicht. Es wurde nicht mal mehr nach ihm gesehen. Nach 4 Std. Wartezeit war auch immer noch kein Arzt da...**Ich habe Verständnis für jeglichen Mangel an Pflegekräften, Ärzten, etc. Aber wir leben doch in einer Zeit, in der wir schon eine sehr gute medizinische Versorgung haben dürfen, wieso werden Partien sich dann so selbst überlassen?****Den einen Stern gibt es für die sehr freundlichen  Damen des Pflegepersonals.",1,vor einem Jahr,1,"Sentiment(polarity=0.375, subjectivity=0.125)",Positiv
Helios Klinikum Hildesheim,War dort zur ambulanten OP in der Handchirogie und kann absolut nicht klagen. Würde ich immer wieder dort behandeln lassen,5,vor einem Jahr,3,"Sentiment(polarity=0.3, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Die Kinderstation ist wirklich super. Wir haben uns mit unserem Sohn, welcher als Notfall über die Weihnachtsage Stationär aufgenommen werden musste hier sehr gut aufgehoben gefühlt. Die Schwestern und Ärzte waren kompetent, haben sich Zeit genommen und waren sehr freundlich! Dafür ein riesen Lob! Was ich allerdings nicht verstehen kann, dass es geduldet wird, dass im Eingangsbereich der Eindruck entsteht, man wäre in einer Moschee. Heute saßen dort wieder ca. 25 fein gekleidete Araber, und man hatte den Eindruck, die Klinik wird als Treffpunkt genutzt. Es wurde lautstark diskutiert und es gibt keinen Respekt vor den Patienten. Da kommt die Frage auf, ob das von der Klinikleitung so gewollt ist. Die Meinungen der anderer Patienten lauten alle gleich.",4,vor 2 Jahren,1,"Sentiment(polarity=0.4, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Als aller erstes möchte ich sagen das wir mit Schmerzen hin kamen wir warteten vier Stunden in der Notaufnahme NUR um  einen arztbericht zu bekommen. Wir waren 4-5 mal an der Rezeption um zu fragen wo der Arzt bleibt. Wir erfahren nach 4 Stunden das der Arzt im OP-SAAL  ist und wir nicht einen Brief bekommen und wir müssten an einem anderen Tag für Ergebnisse herkommen. Dann gab es auch noch unfreundliche inkompetente und unhöfliche Frauen an der Rezeption die uns belogen haben !! Was soll man zu so einer ""netten "" Notaufnahme  und Rezeption sagen so etwas hätte ich echt nicht erwartet in einem krankenhausss!!",1,vor einem Jahr,1,"Sentiment(polarity=0.16666666666666666, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Die Notaufnahme ist absolut arrogantund inkompetent!!Auf das erklären meiner Beschwerden kam nur die Antwort ,,und da kommen sie jetzt erst? Da können wir leider nix machen da der verantwortliche Arzt nicht mehr da ist, kommen sie morgen wieder oder warten sie 7 Std!!,, Ohne Worte",1,vor einem Jahr,4,"Sentiment(polarity=-0.037500000000000006, subjectivity=0.25)",Negativ
Helios Klinikum Hildesheim,Ich war nun bereits zwei Mal für ein paar Tage in der Klinik in zwei unterschiedlichen Bereichen. In beiden waren alle Schwestern und Ärzte sehr freundlich und bemüht. Trotz viel Arbeit wurde sich dennoch Zeit genommen um Fragen zu erklären.**Weiter so!,5,vor einem Jahr,5,"Sentiment(polarity=0.0, subjectivity=0.25)",Neutral
Helios Klinikum Hildesheim,"Katastrophe!! Nie wieder dieses Krankenhaus!!**In der Notaufnahme knapp 7 Stunden auf den Arzt gewartet, weil es Montag war und viele Patienten waren. Der Arzt war so lustlos, sein Gesichtsausdruck hatte schon ausgereicht. Damit er ruhig weiter sitzen konnte wurde ich nicht richtig behandelt.**Das war bis jetzt die schlimmste Erfahrung in einem Krankenhaus.**Echt das allerletzte!",1,vor einem Jahr,1,"Sentiment(polarity=0.05714285714285715, subjectivity=0.14285714285714285)",Positiv
Helios Klinikum Hildesheim,"Ich kann die negativen Bewertungen hier über die Notaufnahme nicht teilen. Ich habe heute meine Mutter in die Notaufnahme gebracht. Uns begegnete dort ein sehr freundliches und professionelles Team von Krankenschwestern und Ärzten. Man fühlte sich gut versorgt und gut behandelt. Vielen Dank an das Team für die Hilfe, und für die hohe Leistungsbereitschaft, die jeden Tag aufs Neue von Ihnen verlangt wird!",5,vor 2 Jahren,5,"Sentiment(polarity=0.2, subjectivity=0.2)",Positiv
Helios Klinikum Hildesheim,"Würde gerne gar keinen Stern abgeben, aber bin leider dazu gezwungen. Habe dort meine Schwester in die Notaufnahme gebracht, was sich als großer Fehler entpuppte. Im Vergleich zum St. Bernwards Krankenhaus - bei denen die Notaufnahme ständig überfüllt ist, scheinen die mit einer handvoll Patienten 'überfordert' zu sein und der Patientenumgang lässt zu wünschen übrig. Ich halte mich am Besten einfach kurz, da das sonst nie enden würde, vermeidet diese Klinik! Ich bin wahrlich erschrocken über die Tatsache das noch solche Leute in dem Beruf tätig sind.",1,vor einem Jahr,1,"Sentiment(polarity=0.009999999999999986, subjectivity=0.08)",Positiv
Helios Klinikum Hildesheim,"2 Stunden in der Kindernotaufnahme wegen einen Antibiotika und dann wird man noch vertröstet ,Also mit einem Kranken Kind darf man hier nicht herkommen,viele sind gegangen ,da man hier wartet wie ein dummer .Kann ich garnicht mehr empfehlen !",1,vor einem Jahr,3,"Sentiment(polarity=-0.175, subjectivity=0.25)",Negativ
Helios Klinikum Hildesheim,"2012. Wegeunfall zur Arbeit. Eine Woche auf Stube. Jeden Tag ein anderer Arzt, der gesagt hat, müssen wir abwarten. Knöchender Kreuzband Riss und Innenband Ruptur. 10 sek auf Bild gucken und mich dafür im Zimmer verschimmeln lassen. Besuch von meinem Chef Arbeit. Den auch noch eiskalt angelogen und ich dafür im Job noch nen Rüffel bekommen. Schlimmer gehts nimmer!!!!",1,vor einem Jahr,2,"Sentiment(polarity=-0.1, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,"Diese Klinik ist super. Alle sehr nett, zuvorkommend. Klasse !!!!!!!",5,vor einem Jahr,3,"Sentiment(polarity=0.425, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,Ich empfehle die Notaufnahme überhaupt nicht alles unfreundliche und unkompetente Mitarbeiter.**Kam dahin mit starken Schmerzen es wurde Blut abgenommen und man durfte 4 Stunden warten kein Arzt kam der mal schaute oder Ergebnisse.**Nicht mal einen arztbrief gab es !****Wir sind wieder gegangen weil wir nachhause geschickt wurden... was solll man dazu noch sagen!,1,vor einem Jahr,4,"Sentiment(polarity=-0.125, subjectivity=0.1)",Negativ
Helios Klinikum Hildesheim,"Meine Partnerin hat hier entbunden. Es war für uns beide eine verstörende Erfahrung. Die Hebamme haben wir nach der Entbindung nie wieder gesehen. Das Baby wurde nach Kaiserschnitt über 10 Minuten untersucht bevor es uns das erste Mal gezeigt wurde. Diese 10 Minuten hörten wir es durchgängig Schreien.**Frage. Wurden nicht beantwortet, Ärzte waren tagelang nicht zu greifen.**Teures Elternzimmer war auf der Gynäkologie untergebracht. Man fühlte sich abgeschoben. Einfach furchtbar. Nach 1 1/2 Jahren hat meine Partnerin die Entbindung in dem Sauladen noch immer nicht ganz verarbeitetet. Es war ihre zweite Geburt!**Nicht zu empfehlen! Bei den Sprechtagen für Schwangere nur falsche Versprechungen.**Lasst euch von der schönen neue Fassade nicht blenden.",1,vor einem Jahr,1,"Sentiment(polarity=-0.10714285714285714, subjectivity=0.0)",Negativ
Helios Klinikum Hildesheim,War mit meiner Tochter nachts in der Notaufnahme... super schnell und auch gut ärztlich versorgt worden ... allerdings hat man der Schwester angemerkt das sie sehr genervt war... kein freundliches Wort übrig gehabt ... super entnervter Gesichtsausdruck... von Freundlichkeit keine Spur.Ich verstehe das sie einen anstrengenden Job hat und die Patienten auch nicht immer einfach sind. Jedoch finde ich solch ein Verhalten bei Kindern unangebracht.  Der diensthabende Arzt wiederum war sehr nett und freundlich... hat gut beraten.,3,vor einem Jahr,2,,
Helios Klinikum Hildesheim,"Sehr schönes modernes Krankenhaus,  allerdings Wartezeiten die für jemanden der mit Schmerzen hier her kommt unerträglich sind.  Ein Arzt , am Wochenende für die gesamten HNO Erkrankten im Haus und dann noch die Fälle von aussen wie uns. Schwestern und Notaufnahme sehr ,sehr nett ,aber das grenzt schon an unterlassener Hilfe Leistung einen Patienten mit starken Schmerzen 3 Stunden ohne Versorgung warten zu lassen . Was nützt eine moderne Klinik ohne den dazu notwendigen Service . .",1,vor einem Jahr,2,"Sentiment(polarity=0.2, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Nettes Personal, schnelle, genaue Diagnose. Kinderfreundlich....",4,vor einem Jahr,9,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
Helios Klinikum Hildesheim,"Ich kann die ganzen negativen Rezensionen nicht bestätigen. Anfang Oktober wurde ich im Klinikum operiert. Angefangen von der Reinigungskraft bis hin zum Professor, sind dort alle freundlich, hilfsbereit und vor allem kompetent. Ich würde mich dort immer wieder operieren lassen.**Ein besonderer Dank gilt Professor Dr. Rieck und Dr. Razzaq für Ihre ausgezeichnete Arbeit.",5,vor einem Jahr,2,"Sentiment(polarity=0.265, subjectivity=0.0)",Positiv
