K_ID,Klinik Name,Name der Klinik,Titel,Datum,Fachbereich,Erfahrungsbericht,Gesamtzufriedenheit,Qualität der Beratung,Mediz. Behandlung,Verwaltung und Abläufe,Ausstattung und Gestaltung,sentiment,sentimentBewertung
21,marienhospital-papenburg,Marienhospital Papenburg,"Top Entbindungs/Säuglings/Wöchnerinnenstation, 1aaaaa",19.09.2011,Onkologie,"Habe am 12.9. meinen 2.Sonnenschein im Papenburger Marienkrankenhaus entbunden . Zusammen mit Hildegard Peuler und ganz lieben Ärzten haben wir unseren Wonneproppen mit 4040g zur Welt gebracht. Riesenkompliment an Hildegard, Du warst echt eine sehr sehr grosse Hilfe, weiter so.So wie Dr. Hassan und sein Assistensarzt, die Ihren Job ( ich hatte einen Dammschnitt und musste genäht werden) super gemacht haben. Ich konnte am gleichen Tag wieder super sitzen , was ich bei meiner 1. Geburt nicht konnte.Säuglingsstation:hier kann ich auch nur die Note 1 vergeben. Die Schwestern waren durchweg alle sehr hilfsbereit und sehr lieb. Besonders Renate Olliges, vielen vielen Dank für die liebevolle Art mit mir und meinem Kleinen umzugehen, aber auch an die Kolleginnen , dessen Namen ich mir nicht alle merken konnte ein herzliches Dankeschön. Macht weiter so.....Wöchnerinnenstation: Grosses Kompliment an die Stationsschwester M.Korte , die wirklich mit Herz und Seele in Ihrem Beruf lebt, sie ist sehr zuvorkommend und hilfsbereit . Vielen Dank! Auch ein riesiges Dankeschön an die Hebammen und Säuglingsschwesternschülerinnen, die Ihren Job wirklich gut machen.Ich würde jederzeit, auch wenn Papenburg leider nicht immer im positiven Schlagzeilen steht , wieder dort entbinden, denn diese Stationen sind 1aaaaaaaaaaa, das muss man erst einmal schaffen......Nicht zu vergessen den tollen Arzt Dr. Basel , der für seine Leidenschaft als bester Ultraschaller mit Witz und Charm  bekannt ist. Vielen Dank!",sehr zufrieden ,sehr zufrieden,sehr zufrieden,weniger zufrieden ,zufrieden,"Sentiment(polarity=0.5151515151515151, subjectivity=0.2121212121212121)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Personal keine Lust auf Patienten,16.09.2011,OrthopÃ¤die,"Seit einer Woche liegt meine Oma im Krankenhaus. Seit dem geht es mit ihr immer weiter abwärts. Es fehlt dem Personal an jeglichem Funken Menschlichkeit. Auf die Frage, ob meine Oma mal umgebettet werden kann, wurde nur entgegnet: ""...soll ich mir meinen Rücken kaputt machen!"". Es wird nicht kontrolliert, ob das Essen zu sich genommen wird. Das bestellte Essen gibt es sowieso nicht! Totale Ignoranz! Kein Wunder, dass so ein Krankenhaus vor der Insolvens steht!!!Ich habe in meiner Geldbörse einen Zettel auf dem steht: Bei Unfall NICHT nach Papenburg.Nicht zu empfehlen, bis auf die Entbindungsstation.",unzufrieden,unzufrieden,weniger zufrieden,unzufrieden,unzufrieden,"Sentiment(polarity=0.1111111111111111, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Lieber in NL Stationär liegen,02.03.2011,OrthopÃ¤die,"Essen zu fad, könnte mehr Gewürz vertragen. Lehrnschwestern müssen grossflächig Pflaster kleben und Wickel machen wovon sie noch keine Ahnung haben. Bekommen auch selten Hilfe von Erfahrenerem Personal, zu wenig vorhanden. Wenig Info seitens der Ärzte bei der Visite man muss viel mühsamm erfragen. Cafe für Rollstuhlfahrer und mit Krücken schwer Zugänglich, keine Elektrische Türen.  Teilweise Chaotische Verhältnisse vorm OP.",weniger zufrieden,weniger zufrieden,weniger zufrieden ,zufrieden,sehr zufrieden,"Sentiment(polarity=0.05833333333333333, subjectivity=0.4166666666666667)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Vorbildlich,24.01.2011,Plastische Chirurgie,"Mögen viele über das Krankenhaus negativ urteilen, ich schließe mich dem nicht an. Meine Frau hatte einen stationären Kurzaufenthalt. Alles was wir in diesem Krankenhaus erlebt haben war positiv. Alle Ärzte waren freundlich und zuvorkommend, das Gleiche gilt auch für das Pflegepersonal. Besonders positiv hervorheben muß man das Personal vom MRT. Hier ging man in vorbildlicher Weise auf die Angstgefühle meiner Frau ein. Man hatte hin und wieder das Gefühl, daß die Bedienerin des MRT meine Frau so behandelte wie eine Angehörige. Wir können diese Abteilungen ( Unfallchirurgie und Radiologie ) nur empfehlen.",sehr zufrieden,zufrieden,sehr zufrieden,zufrieden,sehr zufrieden,"Sentiment(polarity=0.60625, subjectivity=0.041666666666666664)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Operation perfekt - Unterbringung schlecht,18.11.2010,OrthopÃ¤die,"Nach zwei Knieoperationen - vorzüglich ausgeführt vom Oberarzt Hermann Loth - bin ich wieder vollständig arbeitsfähig. Die Unterbringung in einem Einzelzimmer in der neuen Van-Velen-Klinik war allerdings eine Katastrophe. Viele Bedienungsknöpfe sind vom Bett aus nicht zu erreichen, der Kühlschrank ebenfalls nicht, im Bad sind keine Klingeln zu erreichen, so dass man hier stundenlang auf Hilfe wartet. Das Personal ist absolut überfordert, man wird hier komplett allein gelassen. Wenn man es doch wagt zu klingeln, heißt es immer - keine Zeit! Ich habe den Chefarzt auf Grund dieser untragbaren Zustände um vorzeitige Entlassung nach Hause gebeten. Die Rechnung für die Zuzahlung wurde natürlich vom Krankenhaus ausgestellt, auf meine Reklamationen bekam ich keinerlei Reaktion. Also, besser kein Einzelzimmer, dann hat man viel Glück einen Bettnachbarn, der einem helfen kann.",unzufrieden,unzufrieden,sehr zufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=0.11249999999999999, subjectivity=0.1875)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Super Krankenhaus,17.06.2010,GefÃ¤Ãchirurgie,"War sehr angenehmer Aufenthalt, besser als Urlaub, sehr nette Schwestern, immer ein offenens Ohr, sofortige Hifsbereitschaft. Rundum, einfach Super !! Station 17 !!!!!",sehr zufrieden,zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Top!! weiter so.,13.06.2010,OrthopÃ¤die,ich war 17 Tage in der Klinik und habe mich in allen Bereichen sehr wohl gefühlt. Die Freundlichkt des Personals (Alle) muß man anderswo mit der Lupe suchen.Auch die Küche gibtsich viel Mühe und macht Ihre Arbeit sehr gut.,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,unzufrieden ,"Sentiment(polarity=0.25, subjectivity=0.25)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Super Zufrieden,26.05.2010,OrthopÃ¤die,meine Verlobte wurde am 25.05.10 wegen eines Kaiserschnittes ins Krankenhaus gebracht. sowohl alle beteildigten des OP Teams wie auch die leute vom Kreißsaals und dem Pflegepersonal sind sehr zufriedenstellend. wir fühlen uns dort sehr gut Aufgehobenund Betreut !!!auch das essen ist gut ( ist schliesslich ein krankenhaus und kein 5 sterne Hotel)deswegen ein riesen lob von Töchterchen Pia und den Eltern Melanie und Fritz  an das Gesammt Team und ein Riesen Dank für die super leistung die wir  bisher geniessen durften !!!,sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,zufrieden,sehr zufrieden,"Sentiment(polarity=0.6, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Nicht Empfehlenswert,14.04.2010,Rheuma,"Das Essen war noch akzeptabel. Aber was in der Pflege in diesem Krankenhaus stattfindet, kann ich als Angehöriger des Pflegeberufes nur so beschreiben: Es passieren dort gravierende Pflegefehler. Man muss sich fragen, ob viele der dort eingesetzten Krankenschwestern oder -pfleger überhaupt eine Ausbildung haben oder nur zum Dienst kommen um auf den Feierabend zu warten. Fragen und Wünsche, die an das Pflegepersonal herangetragen werden, scheinen von diesem, nach Schließen der Zimmertüre, sofort wieder vergessen worden zu sein. Pat., die fast eine Woche nicht abgeführt haben, und dieses dem Personal so auch wörtlich mitteilen, bekommen hier kein Gehör. Man wartet lieber einen Ileus (Darmverschluss) ab, bevor in irgendeiner Weise etwas unternommen wird. Auch der Zwischenmenschliche Umgang mit den Patienten kommt hier viel zu kurz, oder findet überhaupt nicht statt. Wenn es sich so anhört, das ich das ganze Personal über einen Kamm schere, so ist dies nicht beabsichtigt. Einige wenige haben sich auch gekümmert, doch dies ist in der Masse der Fehler leider untergegangen. Man kann dieses Krankenhaus nur empfehlen, wenn man Mobil ist und sich wehren kann, ansonsten ist man, so leid es mir tut, als Patient verloren. Die Ärzte sind bemüht sich zu kümmern, doch bei der Zeit, die ihnen für die Patienten zur Verfügung steht, ist dieses leider zu wenig um auch mal ein offenes Ohr zu haben.",unzufrieden,unzufrieden,weniger zufrieden,unzufrieden,zufrieden,"Sentiment(polarity=0.1590909090909091, subjectivity=0.2318181818181818)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,...nicht zu empfehlen,18.03.2010,Innere,Ich war wegen eines Oberschenkelbruchs auf der Station 16. Gefiel mir überhaupt nicht. Das Personal war unfreundlich und inkompetent. Sie wirkten stets genervt. Aber das Essen war gut und schmeckte nicht so wie übliches Klinikessen.,weniger zufrieden,unzufrieden,unzufrieden,weniger zufrieden,sehr zufrieden,"Sentiment(polarity=-0.2, subjectivity=0.16)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,freundliches Personal,24.01.2010,OrthopÃ¤die,"Mein Mann war im Jahr 2008 Patient auf der Stat. 16.Die OP und die Nachbehandlung verliefen ohne Komplikationen.Er war sehr zufrieden. Die Schwestern u. Pfleger waren freundlich und kompetent, und gaben sich viel Mühe, den Aufent-halt so angenehm wie möglich zu gestalten, trotz der sichtlichvielen Arbeit.",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden,"Sentiment(polarity=0.25, subjectivity=0.08333333333333333)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Mausi 09,10.01.2010,Innere,"Habe 2009 auf Station 16 gelegen, kann nur sagen:Essen super. saubere Zimmer, nettes und qualifiziertes Personal",sehr zufrieden,zufrieden,sehr zufrieden,sehr zufrieden,weniger zufrieden,"Sentiment(polarity=0.5, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,"sehr nettes qualifiziertes Personal !!! schnelle, komplikationslose Gesundung !!",09.01.2010,Chirurgie,"Ich habe als Angehöriger von verschiedenen Patienten zu verschiedenen Zeitpunkten auf der Station 16 nie irgendetwas negatives erlebt ! Alle Pflegekräfte waren zuvorkommend und sehr nett, immer erhielten wir jegliche geduldige Auskunft, die wir gerne haben wollten ! Das Essen war spitze, alles lief zu unserer vollsten Zufriedenheit, immer !!!Die äußerst negativen Beurteilungen, die hier teilweise wiedergeben werden, kann ich so absolut nicht nachvollziehen...Auffällig ist, dass vermutlich mehrfach eine und die gleiche Person die ""hasserfüllten Äußerungen"" schreibt !!!! Das ist mehr als unfair, denn man sollte doch die Wut über mögliche zwischenmenschliche Irrtümer vergessen und gerecht schreiben, wie es war und was ggf. falsch lief. Deshalb kann man nicht gleich alles dermaßen verteufeln und mehrfach unter unterschiedlichen Pseudonymen solche Hasstriaden schreiben !!!Also nochmals: Meine Angehörigen ( beide Elternteile, zwei Brüder ), die als Patienten auf der Station 16 lagen und auch ich selbst als Besucher und als Patient ( alle Kassenpatienten !!! ) haben sehr schöne positive Erlebnisse dort gehabt und würden gerne jeder Zeit wieder dort eine Behandlung und / oder Eingriffe vornehmen lassen ! Wir fühlten uns jeder Zeit sehr gut aufgehoben und sicher !!!",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden,"Sentiment(polarity=-0.2333333333333333, subjectivity=0.0303030303030303)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,sehr freundliches und hilfsbereites Personal,06.01.2010,Chirurgie,"Meine Mutter hat auf der Unfallchirurgie Station 16 gelegen und ist mit ihrem Auenthalt sehr zufrieden. Das Personal war stets freundlich, hilfsbereit und gab sich die größte Mühe den Wünschen der Patienten zu entsprechen. Die Kritik kann ich absolut nicht nachvollziehen.",sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,zufrieden,"Sentiment(polarity=0.5666666666666667, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Zufriedenheit,01.01.2010,Chirurgie,"Ich habe meine Mutter während ihres 3 wöchigen Krankenhausaufenthaltes beinah täglich im Krankenhaus besucht und wurde, obwohl offensichtlich auf dieser Station immer viel zu tun ist, immer freundlich und zuvorkommend behandelt. Ganz besonders möchte ich mich bei den Schwestern auf dieser Station bedanken, sie haben meiner Mutter und mir oft durch kleine Gesten  eine Menge Halt gegeben. Auch die Gespräche mit den Ordenschwestern in Ihrem Haus haben mich in meiner Verzweiflung aufgefangen. Danke und alles Gute für das Neue Jahr.Natürlich ist der Eingangsbereich ihres Krankenhauses sanierungsbedürftig. Der sieht zugegebenermaßen schon sehr veraltet aus. Jedoch durch das freundliche  Personal im Eingangsbereich wird hier wieder einiges gutgemacht",zufrieden,sehr zufrieden,zufrieden,zufrieden ,sehr zufrieden,"Sentiment(polarity=0.5694444444444444, subjectivity=0.05555555555555555)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Einfach nur schrecklich,25.12.2009,OrthopÃ¤die,"Eine Krankenhaus auf der Station 16 würde ich niemanden empfehlen. Die Ärtzte und Schwestern sind unfreundlich, besonders die Oberschwester und die stellvertretende Oberschwester zeigen wenig Interesse an das Wohlergehen der Patienten. Sie waren ständig genervt, schnauzten die Patienten an uund behandelten sie unfreundlich.Der Oberarzt ist arrogant und war nicht bereit mich bei der Visite aufzuklären.Lediglich die Privatpatienten wurden würdig behandelt. Auch meine Bettnachbarn waren über das Personal empört.",unzufrieden,unzufrieden ,unzufrieden,unzufrieden,zufrieden,"Sentiment(polarity=-0.20833333333333331, subjectivity=0.125)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Unfreundliche inkompetente Ärtzte und Pflegepersonal,25.12.2009,OrthopÃ¤die,"Ich war auf der Sation 16. Das Personal ist unfreundlich und zeigt wenig Interesse an der menschenwürdigen Versorgung der Patienten. Man wurde angeschnauzt, wenn man nach Hilfe fragt. Es wurde im Schwesternzimmer stets über die Patienten gelästert. Das Personal zeigte stest Desinteresse an den Patienten. Nur die Praktikanten waren freundlich.Die Ärzte beraten nicht, sondern rauschen in nicht mal einer Minute bei der Visite durchs Zimmer.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,zufrieden ,"Sentiment(polarity=-0.08333333333333333, subjectivity=0.08333333333333333)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Unfreundliches unmenschliches Personal,25.12.2009,Rheuma,"Sehr unfreundliches Personal und schnelle Abfertigung der Ärzte bei der Visite. Ich war auf Station 16. Wenn da mal jemand klingelt, weil er Schmerzen ect. hat, dauert es bis zu einer Stunde, bis jemand kommt.",unzufrieden,unzufrieden,weniger zufrieden,weniger zufrieden,sehr zufrieden,"Sentiment(polarity=-0.25, subjectivity=0.0)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Tolle Kinderstadion,18.11.2009,OrthopÃ¤die,"Meiner Tochter ist der Blindarm entfernt worden. Die Schwestern und auch die Ärzte die sie untersucht haben waren alle sehr lieb und einfühlsam, haben sich auch Zeit genommen um ihr die Op zu erklären.Die Zimmer sind schön Kindgerecht, bunt und es dürfen eigene Poster und Bilder an die Wand geklebt werden was bei den Kids sehr gut ankommt.Den Schwestern war nichts zuviel, sie haben sogar wie selbstverständlich Frühstück umgetauscht was nicht nach dem Geschmack meiner Tochter war.Ich würde mein Kind jederzeit wieder in die Obhut der Kinderstadion in Papenburg geben.",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.12000000000000005, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Katastrophal,04.10.2009,Chirurgie,"Der Eingangsbereich ist schon alles andere als einladend, (sehr dreckig, oft von Zigarettenkippen übersät) Hygienisch unhaltbare Zustände, sehr unfreundliches Personal, teilweiseveraltete Betten, (sind nicht höhenverstellbar) verstockte Bettwäsche.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=-0.43333333333333335, subjectivity=0.0)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Der reinste Alptraum,27.08.2009,OrthopÃ¤die,"Ich war jetzt insgesamt 3 mal in dem besagtem Krankenhaus, jedesmal schlimmer als zuvor. Das erste mal war ich wegen einer Knie OP dort. Zuerst versagte die Betäubung so das sie mich wärend der OP in Vollnarkose legen mussten (mein Narkose Arzt war Frühstücken wärend der OP, deswegen mussten wir noch 10 Minuten warten), als ich aber noch wach war bekam ich mit dass jemand vergessen hatte die Blutsperre anzustellen und sie trotzdem einfach drauf los Schnibbelten.... Als ich dann nach 3 Tagen wieder entlassen wurde, wurde ich dies mit einer schweren Nierenbecken-entzündung die durch die OP verursacht wurde. Das zweite mal (ein halbes Jahr später) bin ich mit verdacht auf Blinddarm Entzündung  dort eingeliefert worden, ich wurde rundum untersucht (musste allerdings 4 1/2 stunden Warten) wurde ich wieder nach Hause geschickt mit den Worten: "" Wenn es morgen früh noch genauso weh tut, kommen sie unverzüglich wieder dann werden sie sofort Operiert"" Daraufhin bin ich gegangen. Am nächten morgen ging es mir zunächst Besser, doch plötzlich erlitt ich unerträgliche Schmerzen im Unterbauch. Daraufhin bin ich auch sofort wieder ins Krankenhaus gefahren wo ich auch Prombt Operiert wurde. Die Schmerzen kamen aber nicht dierekt von dem Blinddarm, sondern von einer geplatzen Zyste am Eierstock die nicht erkannt worden war.... Und beim Dritten mal saß ich geschlagene 6 stunden in der Notauffnahme mit verdacht auf Nierensteine.. ich hatte solche Schmerzen das ich teilweise auf dem Boden lag und geweint hatte. nach 6 stunden kam ein assistenzarzt und gab mir nur schmerzlindernde mittlel mehr könne er nicht füt mich tun. Da der Urologe nicht im Haus sei ich müsse also wieder gehen... Das war das letzte mal das ich das Krankenhaus betreten habe.... Achja und jedesmal war die Hygiene unter aller Sau... In den ganzen 3 Tagen in denen ich jeweils da war wurde nicht einmal das Zimmer geputzt.... Ich habe auch keinen Arzt nach den OPÂ´s gesehen...",unzufrieden,unzufrieden,unzufrieden,unzufrieden,zufrieden,"Sentiment(polarity=-0.35454545454545455, subjectivity=0.0)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Totale Ignorierung bei nächtlichem Notfall,14.08.2009,GefÃ¤Ãchirurgie,Erfahrungen einer Notaufnahme durch persönliche Erscheinung,unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden ,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
21,marienhospital-papenburg,Marienhospital Papenburg,Neues Kniegelenk,10.05.2009,Innere,"Ich habe im Januar 2009 14 Tage auf der orthopädischen Station verbracht und habe mich rundherum sehr wohl gefühlt. Es fehlte an nichts: Betreuung 100 %ig, Essen 100 %ig und vor allem die Operation 100 %ig.",sehr zufrieden,sehr zufrieden,sehr zufrieden ,sehr zufrieden,zufrieden,"Sentiment(polarity=0.0, subjectivity=0.0)",Neutral
21,marienhospital-papenburg,Marienhospital Papenburg,Horrorgeburt,04.11.2008,OrthopÃ¤die,"Erst über 26 Stunden! nach Blasensprung Geburt eingeleitet, per Kaiserschnitt. OP Arzt kam nicht, später anderer. Mein Baby kam auf Frühchenstation. Dort wurde man nur geduldet (als Eltern!, Besuch wie Oma und Opa mussten ganz draußen bleiben, auch nicht hinter der Glasscheibe!!)  Kommunikation fehlte überall. Untersuchungen wurden gemacht, die nicht gewollt waren! ...u.v.m.!",unzufrieden,unzufrieden ,unzufrieden ,unzufrieden ,zufrieden,"Sentiment(polarity=0.07777777777777778, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Alle sehr Nett und Freundlich,26.08.2008,Chirurgie,"Mit Schmerzen Abends zum Krankenhaus, dort kam auch nach kurzer Wartezeit eine Gynäkologin, hat mich Untersucht und den Eingriff usw. super erklärt. Die OP wurde Ambulant durchgeführt. (es war Mittlerweile meine 6. OP im Marienhospital (2 OPÂ´s Ambulant und der Rest Stationär)Nach der OP war die Pflege sehr gut.",sehr zufrieden,sehr zufrieden ,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.25, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Schlaganlall,18.06.2008,OrthopÃ¤die,Tut mir leid wegen der bewertung aber das muste sein die pfleger geben nur patzige antworten und eure anscheinende übervorderten Ärtze nur schnelle u oberflächliche antworten man nimmt sich keine zeit für angehörige wenn die mal nenn Artzt spbrechen wollen und das muss sein beste beispiel sage ich ihnen ( Schlaganfall Patzientinn rechte seite gelähmt da kommt das abend brot wo stellen die das hin bzw wo steht der tisch rechte seite das ist toll habe ich sogar auf Kamera vom händy ! kann ich ihnen gerne als e-mail anhang schicken !!,unzufrieden,unzufrieden,unzufrieden,unzufrieden,sehr zufrieden,"Sentiment(polarity=-0.2833333333333333, subjectivity=0.0)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Mann Mann Mann,18.06.2008,OrthopÃ¤die,Nur schlecht,unzufrieden,unzufrieden,unzufrieden,unzufrieden,zufrieden ,"Sentiment(polarity=-1.0, subjectivity=0.0)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Zum gesundwerden das richtige unternehmen,12.12.2007,Chirurgie,1.Sauberkeit und Qualität sehr gut2.Versorgung und Behandlung kann man nur sagen weiterhin sehr empfehlenswert.,sehr zufrieden,sehr zufrieden,sehr zufrieden ,sehr zufrieden,zufrieden ,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Lichtblick in den letzten Stunden eines Lebens!,11.10.2007,Chirurgie,"Da meine Familie aus Papenburg stammt, sind einige von uns früher oder später Patienten im Marienkrankenhaus, wie sich die Klinik heute nennt, gewesen.Wenn man Kassenpatient ist, und noch dazu aus einer Gegend stammt, in der es um die ärztliche Versorgung auch heute noch eher schlecht bestellt ist, muß man nehmen was man kriegen kann.In diesem Sommer erlag unsere Mutter ihrer langen, schweren Krankheit.Leider ging es ihr in ihren letzten Stunden so schlecht, daß sie nicht zu Hause bleiben konnte.Wir waren nicht froh darüber, sie ins Marienkrankenhaus bringen zu müssen.Allerdings waren wir über die ärztliche Betreuung und die gute Pflege angenehm überrascht.Meine Mutter wurde sehr gut behandelt und liebevoll betreut - ebenso wie wir.Das Zimmer war hell, freundlich und sauber. Die Ärzte- sowie das Pflegepersonal hilfsbereich und kompetent!So sollte Pflege sein!",sehr zufrieden ,sehr zufrieden ,sehr zufrieden ,zufrieden ,sehr zufrieden,"Sentiment(polarity=0.65625, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Krank geworden im Krankenhaus,19.07.2007,Chirurgie,"Einweisug wegen Angina pectoris.3,5 Std. Wartezeit in der Patientenaufn..Kein Abendbrot mehr bekommen.Schrank im Zimmer abgeschlossen + ohne Schlüssel - bis zur Entl. nicht  geregelt. Mit verschiedenen Zimmern 1ne Toilette auf dem Flur zu benutzen, die auch noch Durchfallpat. sind. Selbst dadurch Durchfall bekommen und anschl. Isolation nötig. Unfreundliches und unfähiges Pflegepersonal und sehr unfreundlicher Stationsarzt. Mangelnde Information und Kommunikation. Hoffentlich nie wieder.",unzufrieden,unzufrieden,unzufrieden,unzufrieden,zufrieden,"Sentiment(polarity=-0.16499999999999998, subjectivity=0.05)",Negativ
21,marienhospital-papenburg,Marienhospital Papenburg,Super Krankenhaus,28.06.2007,OrthopÃ¤die,Im August 05 hatte sich mein damals 2 jähriger Sohn  ein Spiralbruch am Oberschenckel zugezogen er wurde mit dem Krankenwagen abgeholt. Vom Malteser. Die Sanitäter und die Notärztin waren schon Super. dann kamen wir im Marien krankenhaus an. Sofort kamen die Ärzte angelaufen und haben sich um meinem Sohn gekümmert.Er wurde sofort Operiert musste 10 Tage dort bleiben.Der Arzt der meinen Sohn Operiert hatte war einfach Super. ER heist Dr.Schnabel und kann super mit Kinder umgehen.Mein Sohn ist heute 4 Jahre und redet immer noch von ihm. Die Kinderststion war auch Super . Das essen war auch gut. Die Nachbehandlung lief auch korekt ab wir waren immer gleich drangekommen.,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.4444444444444444, subjectivity=0.0)",Positiv
21,marienhospital-papenburg,Marienhospital Papenburg,Positive erstmalige OP-Erfahrung,06.12.2006,OrthopÃ¤die,"Im September'06 wurde ich hier in der Tagesklink amLeistenbruch operiert.Das Vorgespräch durch den Chefarzt, sowie die OP selbst und die anschließendeBetreuung durch die Schwestern war einfach ""SUPER """,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,unzufrieden,"Sentiment(polarity=1.0, subjectivity=0.0)",Positiv
22,kreiskrankenhaus-osterholz,Kreiskrankenhaus Osterholz,Super Klinik,08.11.2020,Augen,Ich habe mich ambulant in der Klinik Viszeralchirurgie operieren lassen umd bin sehr zufrieden mit der Beratung vom Chirurgen sowie mit der OP Versorgung sowie Nachkontrolle.Alles lief zügig sowie sehr bemüht um mich als Patient ab.Kann diese Klinik jedem empfehlen .Trotz vieler Arbeit hat jeder ein offenes Ohr für die Patienten.Sehr kompetenter Chirurg mit grossem Wissen.Danke dafür an Alle die dort arbeiten,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,zufrieden,"Sentiment(polarity=0.39999999999999997, subjectivity=0.16666666666666666)",Positiv
22,kreiskrankenhaus-osterholz,Kreiskrankenhaus Osterholz,Kompetentes Wohlfühlkrankehaus,23.07.2020,Augen,"Station 1 Aufenthalt 14.07.2020 bis zum 22.07.2020Gesamturteil sehr gut.Kleines überschaubares Krankenhaus.Ärzte sehr gut, kompetent und fürsorglichPflege sehr gut, auch hier kompetent und fürsorglichVerpflegung ausreichend und gutSolche Krankenhäuser müsste es mehr geben!",sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,sehr zufrieden,"Sentiment(polarity=0.74, subjectivity=0.2)",Positiv
22,kreiskrankenhaus-osterholz,Kreiskrankenhaus Osterholz,Mensch ist hilflos dort,31.05.2020,Augen,"Wurde im März von meinem Hausarzt als Notfallpatient mit einem Herzinfarkteingewiesen. (Corona war noch nicht das Hauptthema.)Dort war im Blutbild nichts mehr zu sehen, auch EKG wieder ok.Wurde von 2 Studiernden untersucht, die mehr untersich evtl. Diagnosen absprachen. Befragt, weitere Absprachen.Diagnosen stellten, die nicht sind, oh je.Stellten ein starkes pulsieren im Oberbauch fest, dem wurde aber nicht weiter nachgegangen. OHHHLeider wurde anderswo ein Bauchaneurisma festgestellt.( nicht klein)Ab und an kam eine Ärztin, hörte den beiden zu,kurze Fragen an mich, Anruf, Einladung nach ""oben"".Nach 1,5 Stunden kam sie wieder, an mich :nichts gefunden. Klagte über Rippenschmerzen, wurde geröngt,nichts.Anderswo: re.angebrochene Rippe war am verheilen.So konnte ich wieder nach Hause.",weniger zufrieden,unzufrieden,unzufrieden,weniger zufrieden,sehr zufrieden,"Sentiment(polarity=0.0, subjectivity=0.125)",Neutral
